TIP_DOCUM_CLI|COD_DOCUM_CLI
RUC|20480345437
RUC|20480431945
RUC|20480455968
RUC|20480471068
RUC|20480490364
RUC|20480499078
RUC|20480515456
RUC|20480536887
RUC|20480576838
RUC|20480628901
RUC|20480663218
RUC|20480666403
RUC|20480672471
RUC|20480681461
RUC|20480711638
RUC|20480770723
RUC|20480857331
RUC|20480863730
RUC|20480880154
RUC|20480884494
RUC|20480893302
RUC|20480898363
RUC|20480904606
RUC|20480933703
RUC|20481006270
RUC|20481017719
RUC|20481027943
RUC|20481029997
RUC|20481047545
RUC|20481058407
RUC|20481065284
RUC|20481085714
RUC|20481091790
RUC|20481100373
RUC|20481124981
RUC|20481131333
RUC|20481233331
RUC|20481233411
RUC|20481234574
RUC|20481235465
RUC|20481248010
RUC|20481296847
RUC|20481299439
RUC|20481394181
RUC|20481400920
RUC|20481450510
RUC|20481489645
RUC|20481521042
RUC|20481547513
RUC|20481560889
RUC|20481575991
RUC|20481584397
RUC|20481611203
RUC|20481621268
RUC|20481623392
RUC|20481671109
RUC|20481691550
RUC|20481692521
RUC|20481702934
RUC|20481717885
RUC|20481718423
RUC|20481731799
RUC|20481748764
RUC|20481760543
RUC|20481781389
RUC|20481836388
RUC|20481839565
RUC|20481841039
RUC|20481841977
RUC|20481865647
RUC|20481866538
RUC|20481879192
RUC|20481890757
RUC|20481902356
RUC|20481960801
RUC|20481967300
RUC|20481989028
RUC|20482009744
RUC|20482016872
RUC|20482032487
RUC|20482081933
RUC|20482087541
RUC|20482095993
RUC|20482134051
RUC|20482151656
RUC|20482158405
RUC|20482182292
RUC|20482191798
RUC|20482193227
RUC|20482201343
RUC|20482237887
RUC|20482246444
RUC|20482252924
RUC|20482262130
RUC|20482285695
RUC|20482306102
RUC|20482315608
RUC|20482344373
RUC|20482361031
RUC|20482386882
RUC|20482560742
RUC|20482584765
RUC|20482598987
RUC|20482601953
RUC|20482611240
RUC|20482612131
RUC|20482613960
RUC|20482628215
RUC|20482636072
RUC|20482667113
RUC|20482725687
RUC|20482731229
RUC|20482744983
RUC|20482753036
RUC|20482778373
RUC|20482789731
RUC|20482796193
RUC|20482798056
RUC|20482819746
RUC|20483377321
RUC|20483433507
RUC|20483436514
RUC|20483732245
RUC|20483784636
RUC|20483835648
RUC|20483885581
RUC|20483915595
RUC|20483973951
RUC|20483975903
RUC|20484004421
RUC|20484014737
RUC|20484027987
RUC|20484075108
RUC|20484079197
RUC|20484115258
RUC|20484134392
RUC|20484141411
RUC|20484144860
RUC|20484153427
RUC|20484166839
RUC|20484171590
RUC|20484204439
RUC|20484205834
RUC|20484218731
RUC|20484234265
RUC|20484265578
RUC|20484277401
RUC|20484280291
RUC|20484296376
RUC|20484332518
RUC|20484993689
RUC|20485069683
RUC|20485254405
RUC|20485761251
RUC|20485864653
RUC|20485925385
RUC|20485927914
RUC|20485933647
RUC|20485999745
RUC|20486017661
RUC|20486029839
RUC|20486039800
RUC|20486053977
RUC|20486054949
RUC|20486102935
RUC|20486108461
RUC|20486112736
RUC|20486136325
RUC|20486148251
RUC|20486199165
RUC|20486206803
RUC|20486243245
RUC|20486267934
RUC|20486280876
RUC|20486314878
RUC|20486373297
RUC|20486438763
RUC|20486469481
RUC|20486508303
RUC|20486529645
RUC|20486562341
RUC|20486678560
RUC|20486694255
RUC|20486764563
RUC|20486790483
RUC|20486860791
RUC|20486965208
RUC|20487013375
RUC|20487014428
RUC|20487037045
RUC|20487047512
RUC|20487063984
RUC|20487137422
RUC|20487217451
RUC|20487253929
RUC|20487277607
RUC|20487297896
RUC|20487317757
RUC|20487339211
RUC|20487387372
RUC|20487407586
RUC|20487419754
RUC|20487463737
RUC|20487473881
RUC|20487499685
RUC|20487569136
RUC|20487616401
RUC|20487636348
RUC|20487788873
RUC|20487805395
RUC|20487837165
RUC|20487907554
RUC|20488077555
RUC|20488081820
RUC|20488092601
RUC|20488103149
RUC|20488107560
RUC|20488120582
RUC|20488336917
RUC|20488346980
RUC|20488421272
RUC|20488466888
RUC|20488965965
RUC|20489283230
RUC|20489302986
RUC|20489333512
RUC|20489348625
RUC|20489372259
RUC|20489417881
RUC|20489503451
RUC|20489508924
RUC|20489560501
RUC|20489575010
RUC|20489580013
RUC|20489593182
RUC|20489594316
RUC|20489611695
RUC|20489612748
RUC|20489617464
RUC|20489639271
RUC|20489643627
RUC|20489654823
RUC|20489670519
RUC|20489673968
RUC|20489688302
RUC|20489700019
RUC|20489992478
RUC|20490000063
RUC|20490007661
RUC|20490039784
RUC|20490045911
RUC|20490075586
RUC|20490130277
RUC|20490132211
RUC|20490138332
RUC|20490234137
RUC|20490283936
RUC|20490304101
RUC|20490327739
RUC|20490338269
RUC|20490348574
RUC|20490359002
RUC|20490383566
RUC|20490387987
RUC|20490392123
RUC|20490406361
RUC|20490409034
RUC|20490422995
RUC|20490428845
RUC|20490481908
RUC|20490544918
RUC|20490616170
RUC|20490632701
RUC|20490675851
RUC|20490683446
RUC|20490723090
RUC|20490750577
RUC|20490766651
RUC|20490768514
RUC|20490776291
RUC|20490778404
RUC|20490785796
RUC|20490805495
RUC|20490821695
RUC|20490858939
RUC|20490882058
RUC|20490893254
RUC|20490936590
RUC|20490955977
RUC|20490961438
RUC|20490976541
RUC|20491003619
RUC|20491047586
RUC|20491064839
RUC|20491069636
RUC|20491112159
RUC|20491146649
RUC|20491163063
RUC|20491165945
RUC|20491172640
RUC|20491198959
RUC|20491220393
RUC|20491240742
RUC|20491277239
RUC|20491291738
RUC|20491331209
RUC|20491353865
RUC|20491366924
RUC|20491386526
RUC|20491405091
RUC|20491560496
RUC|20491590999
RUC|20491591456
RUC|20491594129
RUC|20491601788
RUC|20491610850
RUC|20491617358
RUC|20491667291
RUC|20491676362
RUC|20491682681
RUC|20491694000
RUC|20491697874
RUC|20491707420
RUC|20491718201
RUC|20491796341
RUC|20491881705
RUC|20491891336
RUC|20491923475
RUC|20491935058
RUC|20491943581
RUC|20491976676
RUC|20492009947
RUC|20492035867
RUC|20492047873
RUC|20492062163
RUC|20492065341
RUC|20492067394
RUC|20492077942
RUC|20492091937
RUC|20492110231
RUC|20492156656
RUC|20492180018
RUC|20492185087
RUC|20492199975
RUC|20492213048
RUC|20492232778
RUC|20492258815
RUC|20492307298
RUC|20492316289
RUC|20492316874
RUC|20492317501
RUC|20492317846
RUC|20492390250
RUC|20492390764
RUC|20492457770
RUC|20492461882
RUC|20492480836
RUC|20492492257
RUC|20492526763
RUC|20492539822
RUC|20492571556
RUC|20492574652
RUC|20492582591
RUC|20492583058
RUC|20492606015
RUC|20492610128
RUC|20492632954
RUC|20492648362
RUC|20492694801
RUC|20492701603
RUC|20492711153
RUC|20492727661
RUC|20492733041
RUC|20492759270
RUC|20492794695
RUC|20492808742
RUC|20492831566
RUC|20492838226
RUC|20492880346
RUC|20492884686
RUC|20492928217
RUC|20492952436
RUC|20492983820
RUC|20492985440
RUC|20493004680
RUC|20493010493
RUC|20493025687
RUC|20493040643
RUC|20493066791
RUC|20493076087
RUC|20493108973
RUC|20493126106
RUC|20493135784
RUC|20493170423
RUC|20493192079
RUC|20493230183
RUC|20493243838
RUC|20493354826
RUC|20493407962
RUC|20493454961
RUC|20493491491
RUC|20493534484
RUC|20493616961
RUC|20493669819
RUC|20493750772
RUC|20493806581
RUC|20493835921
RUC|20493878906
RUC|20493897790
RUC|20493898095
RUC|20493910052
RUC|20493922221
RUC|20493929586
RUC|20493984251
RUC|20493985494
RUC|20493986385
RUC|20493989058
RUC|20494004039
RUC|20494007488
RUC|20494010608
RUC|20494040001
RUC|20494053838
RUC|20494097452
RUC|20494142008
RUC|20494156998
RUC|20494170559
RUC|20494181321
RUC|20494217296
RUC|20494224314
RUC|20494242568
RUC|20494310822
RUC|20494328799
RUC|20494350026
RUC|20494361061
RUC|20494368821
RUC|20494389151
RUC|20494402191
RUC|20494403324
RUC|20494403596
RUC|20494410452
RUC|20494434475
RUC|20494476470
RUC|20494485118
RUC|20494492912
RUC|20494554535
RUC|20494559847
RUC|20494638712
RUC|20494649242
RUC|20494665523
RUC|20494701180
RUC|20494725526
RUC|20494755271
RUC|20494784026
RUC|20494793289
RUC|20494800323
RUC|20494810124
RUC|20494836271
RUC|20494849411
RUC|20494951020
RUC|20494973422
RUC|20494981280
RUC|20495004326
RUC|20495020364
RUC|20495104894
RUC|20495128998
RUC|20495169163
RUC|20495170501
RUC|20495593305
RUC|20495737234
RUC|20495870236
RUC|20495904408
RUC|20495952399
RUC|20496025700
RUC|20496040172
RUC|20496091672
RUC|20496104243
RUC|20496107269
RUC|20496147309
RUC|20496173059
RUC|20496174616
RUC|20496180349
RUC|20496196008
RUC|20496199104
RUC|20497047715
RUC|20497205566
RUC|20497262101
RUC|20497803463
RUC|20498126473
RUC|20498330089
RUC|20498394303
RUC|20498455370
RUC|20498467386
RUC|20498476539
RUC|20498502637
RUC|20498531572
RUC|20498614605
RUC|20498627090
RUC|20498634037
RUC|20498695257
RUC|20498729925
RUC|20498752234
RUC|20499282622
RUC|20499309253
RUC|20499717611
RUC|20500193906
RUC|20500269732
RUC|20500415224
RUC|20500826526
RUC|20500869501
RUC|20501165141
RUC|20501420949
RUC|20501440389
RUC|20501458679
RUC|20501496929
RUC|20501568776
RUC|20501607429
RUC|20501646246
RUC|20501680347
RUC|20501683109
RUC|20501717950
RUC|20501719146
RUC|20501797961
RUC|20501801586
RUC|20501837424
RUC|20501851095
RUC|20501891801
RUC|20501918343
RUC|20501918939
RUC|20501926524
RUC|20501932095
RUC|20501955389
RUC|20502050886
RUC|20502057899
RUC|20502089316
RUC|20502104561
RUC|20502129393
RUC|20502195931
RUC|20502196236
RUC|20502202732
RUC|20502209079
RUC|20502260180
RUC|20502286731
RUC|20502344367
RUC|20502382706
RUC|20502385390
RUC|20502407385
RUC|20502409914
RUC|20502420136
RUC|20502437021
RUC|20502470745
RUC|20502472446
RUC|20502481437
RUC|20502504828
RUC|20502506529
RUC|20502605934
RUC|20502741871
RUC|20502742095
RUC|20502754263
RUC|20502755073
RUC|20502828216
RUC|20502845226
RUC|20502868439
RUC|20502902556
RUC|20502910141
RUC|20502921348
RUC|20502928351
RUC|20503062756
RUC|20503076382
RUC|20503187451
RUC|20503205964
RUC|20503271592
RUC|20503295262
RUC|20503295939
RUC|20503336988
RUC|20503351430
RUC|20503355427
RUC|20503386730
RUC|20503392110
RUC|20503455219
RUC|20503482887
RUC|20503490391
RUC|20503500532
RUC|20503583489
RUC|20503620350
RUC|20503647983
RUC|20503682118
RUC|20503698031
RUC|20503698898
RUC|20503727405
RUC|20503793378
RUC|20503801818
RUC|20503839548
RUC|20503863333
RUC|20503865468
RUC|20503876231
RUC|20503896932
RUC|20503911753
RUC|20503956692
RUC|20504006892
RUC|20504009212
RUC|20504055915
RUC|20504088333
RUC|20504115594
RUC|20504120750
RUC|20504157327
RUC|20504194109
RUC|20504208410
RUC|20504220461
RUC|20504259677
RUC|20504264913
RUC|20504294740
RUC|20504361013
RUC|20504362842
RUC|20504389295
RUC|20504414826
RUC|20504424899
RUC|20504437958
RUC|20504458521
RUC|20504460429
RUC|20504461743
RUC|20504465498
RUC|20504474136
RUC|20504491731
RUC|20504498582
RUC|20504576567
RUC|20504675891
RUC|20504678301
RUC|20504691749
RUC|20504751661
RUC|20504774288
RUC|20504793584
RUC|20504809847
RUC|20504838863
RUC|20504843191
RUC|20504868428
RUC|20504868771
RUC|20504915523
RUC|20504934234
RUC|20504957528
RUC|20505146841
RUC|20505163266
RUC|20505172419
RUC|20505172923
RUC|20505203748
RUC|20505207735
RUC|20505211091
RUC|20505223421
RUC|20505239262
RUC|20505250401
RUC|20505264453
RUC|20505277601
RUC|20505292406
RUC|20505334338
RUC|20505365136
RUC|20505374984
RUC|20505397178
RUC|20505413394
RUC|20505470941
RUC|20505505914
RUC|20505516878
RUC|20505543174
RUC|20505550111
RUC|20505561318
RUC|20505582587
RUC|20505623879
RUC|20505654324
RUC|20505678002
RUC|20505681721
RUC|20505703554
RUC|20505716371
RUC|20505727909
RUC|20505777591
RUC|20505804237
RUC|20505819340
RUC|20505836431
RUC|20505842830
RUC|20505848102
RUC|20505864990
RUC|20505871775
RUC|20505904029
RUC|20505927584
RUC|20505935684
RUC|20505978731
RUC|20505986912
RUC|20506038147
RUC|20506056714
RUC|20506106169
RUC|20506120315
RUC|20506194947
RUC|20506203440
RUC|20506208590
RUC|20506216932
RUC|20506220531
RUC|20506251509
RUC|20506373795
RUC|20506379726
RUC|20506392234
RUC|20506397465
RUC|20506418306
RUC|20506425345
RUC|20506426660
RUC|20506442941
RUC|20506493936
RUC|20506512582
RUC|20506535442
RUC|20506593051
RUC|20506612536
RUC|20506629773
RUC|20506662045
RUC|20506667357
RUC|20506675538
RUC|20506684952
RUC|20506693943
RUC|20506744874
RUC|20506759120
RUC|20506768030
RUC|20506805415
RUC|20506811652
RUC|20506840831
RUC|20506852766
RUC|20506915946
RUC|20506944024
RUC|20506947473
RUC|20506957274
RUC|20507022601
RUC|20507038787
RUC|20507051295
RUC|20507055011
RUC|20507055797
RUC|20507102035
RUC|20507109803
RUC|20507141791
RUC|20507142924
RUC|20507191895
RUC|20507200631
RUC|20507208887
RUC|20507239928
RUC|20507271813
RUC|20507364820
RUC|20507389571
RUC|20507390235
RUC|20507397591
RUC|20507428143
RUC|20507521861
RUC|20507556907
RUC|20507558276
RUC|20507566619
RUC|20507631704
RUC|20507667300
RUC|20507681477
RUC|20507692673
RUC|20507704515
RUC|20507717846
RUC|20507745629
RUC|20507777822
RUC|20507833595
RUC|20507840371
RUC|20507859713
RUC|20507864806
RUC|20507870369
RUC|20507888225
RUC|20507890807
RUC|20507892842
RUC|20507904280
RUC|20507931503
RUC|20507941215
RUC|20507943340
RUC|20507975110
RUC|20507981357
RUC|20507987126
RUC|20508017562
RUC|20508044292
RUC|20508047984
RUC|20508054255
RUC|20508057785
RUC|20508140925
RUC|20508148829
RUC|20508161418
RUC|20508164191
RUC|20508173424
RUC|20508181443
RUC|20508185864
RUC|20508216174
RUC|20508221844
RUC|20508234661
RUC|20508253886
RUC|20508302411
RUC|20508318333
RUC|20508332913
RUC|20508349301
RUC|20508368519
RUC|20508418044
RUC|20508421266
RUC|20508430681
RUC|20508440058
RUC|20508499451
RUC|20508514515
RUC|20508533145
RUC|20508550821
RUC|20508561947
RUC|20508596902
RUC|20508599910
RUC|20508610409
RUC|20508611553
RUC|20508665483
RUC|20508665645
RUC|20508675446
RUC|20508676418
RUC|20508689404
RUC|20508710535
RUC|20508720255
RUC|20508730561
RUC|20508740281
RUC|20508745592
RUC|20508750677
RUC|20508768533
RUC|20508769343
RUC|20508783176
RUC|20508818492
RUC|20508857633
RUC|20508878631
RUC|20508881771
RUC|20508898747
RUC|20508924501
RUC|20508941006
RUC|20508946229
RUC|20508956020
RUC|20508969512
RUC|20509023663
RUC|20509042706
RUC|20509051527
RUC|20509053571
RUC|20509053902
RUC|20509066800
RUC|20509068179
RUC|20509075116
RUC|20509078727
RUC|20509091235
RUC|20509113573
RUC|20509121754
RUC|20509139700
RUC|20509157601
RUC|20509159051
RUC|20509165611
RUC|20509174106
RUC|20509190306
RUC|20509209767
RUC|20509252344
RUC|20509255360
RUC|20509273341
RUC|20509283657
RUC|20509300179
RUC|20509330086
RUC|20509349429
RUC|20509361984
RUC|20509394301
RUC|20509411671
RUC|20509448915
RUC|20509468436
RUC|20509479390
RUC|20509487228
RUC|20509492221
RUC|20509513911
RUC|20509521931
RUC|20509549941
RUC|20509585076
RUC|20509600059
RUC|20509606766
RUC|20509622451
RUC|20509633909
RUC|20509721271
RUC|20509725773
RUC|20509745375
RUC|20509753041
RUC|20509788694
RUC|20509791482
RUC|20509801038
RUC|20509846562
RUC|20509847615
RUC|20509860981
RUC|20509864382
RUC|20509881473
RUC|20509892599
RUC|20509911992
RUC|20509927481
RUC|20509928615
RUC|20509934691
RUC|20509986224
RUC|20510002343
RUC|20510008112
RUC|20510012900
RUC|20510031017
RUC|20510036914
RUC|20510068018
RUC|20510100604
RUC|20510110405
RUC|20510174390
RUC|20510233744
RUC|20510238541
RUC|20510241097
RUC|20510286783
RUC|20510291515
RUC|20510324383
RUC|20510396376
RUC|20510398239
RUC|20510435371
RUC|20510435452
RUC|20510468032
RUC|20510528540
RUC|20510557132
RUC|20510561831
RUC|20510606281
RUC|20510644451
RUC|20510699948
RUC|20510709099
RUC|20510713363
RUC|20510737033
RUC|20510738862
RUC|20510770081
RUC|20510782501
RUC|20510843496
RUC|20510848960
RUC|20510863501
RUC|20510883102
RUC|20510954484
RUC|20510956185
RUC|20510966067
RUC|20510968515
RUC|20510970501
RUC|20510983409
RUC|20510988893
RUC|20510997370
RUC|20511031576
RUC|20511032114
RUC|20511043159
RUC|20511051330
RUC|20511074895
RUC|20511099022
RUC|20511143706
RUC|20511169926
RUC|20511171319
RUC|20511235066
RUC|20511278628
RUC|20511289824
RUC|20511292451
RUC|20511313717
RUC|20511330301
RUC|20511356521
RUC|20511369186
RUC|20511375828
RUC|20511388563
RUC|20511394962
RUC|20511414408
RUC|20511432210
RUC|20511433020
RUC|20511469563
RUC|20511489165
RUC|20511516740
RUC|20511527199
RUC|20511562342
RUC|20511579318
RUC|20511591288
RUC|20511633461
RUC|20511641480
RUC|20511656592
RUC|20511674736
RUC|20511685347
RUC|20511687391
RUC|20511697353
RUC|20511709971
RUC|20511712093
RUC|20511736359
RUC|20511743720
RUC|20511745773
RUC|20511750424
RUC|20511767823
RUC|20511800898
RUC|20511816034
RUC|20511818835
RUC|20511847771
RUC|20511866996
RUC|20511883904
RUC|20511917817
RUC|20511918465
RUC|20511918546
RUC|20511925321
RUC|20511937681
RUC|20511997586
RUC|20512006672
RUC|20512019227
RUC|20512020667
RUC|20512024816
RUC|20512030972
RUC|20512129758
RUC|20512144552
RUC|20512148973
RUC|20512156054
RUC|20512192956
RUC|20512208119
RUC|20512217452
RUC|20512219153
RUC|20512222375
RUC|20512235787
RUC|20512241752
RUC|20512261605
RUC|20512313176
RUC|20512313842
RUC|20512316604
RUC|20512341200
RUC|20512378031
RUC|20512390081
RUC|20512408126
RUC|20512416226
RUC|20512420177
RUC|20512451641
RUC|20512451722
RUC|20512462929
RUC|20512464549
RUC|20512478841
RUC|20512516107
RUC|20512517685
RUC|20512528024
RUC|20512553720
RUC|20512571540
RUC|20512573917
RUC|20512609024
RUC|20512640614
RUC|20512648861
RUC|20512667733
RUC|20512692410
RUC|20512697306
RUC|20512714162
RUC|20512731687
RUC|20512741569
RUC|20512750045
RUC|20512782087
RUC|20512790004
RUC|20512802533
RUC|20512812504
RUC|20512823531
RUC|20512845348
RUC|20512856111
RUC|20512861971
RUC|20512943510
RUC|20512957651
RUC|20512961259
RUC|20512976876
RUC|20513004592
RUC|20513049006
RUC|20513060310
RUC|20513066865
RUC|20513109858
RUC|20513123338
RUC|20513141662
RUC|20513148322
RUC|20513210737
RUC|20513244399
RUC|20513248629
RUC|20513249510
RUC|20513263008
RUC|20513286041
RUC|20513319828
RUC|20513394447
RUC|20513407794
RUC|20513423307
RUC|20513429411
RUC|20513436972
RUC|20513447079
RUC|20513469129
RUC|20513486724
RUC|20513517891
RUC|20513575743
RUC|20513585382
RUC|20513588136
RUC|20513588217
RUC|20513612371
RUC|20513619970
RUC|20513639652
RUC|20513651865
RUC|20513735708
RUC|20513737310
RUC|20513766841
RUC|20513807466
RUC|20513840595
RUC|20513848901
RUC|20513863536
RUC|20513880465
RUC|20513885181
RUC|20513893796
RUC|20513900679
RUC|20513905981
RUC|20513913142
RUC|20513924004
RUC|20513930748
RUC|20513934573
RUC|20513941197
RUC|20513957352
RUC|20513961627
RUC|20513977621
RUC|20513994801
RUC|20514002089
RUC|20514006823
RUC|20514008877
RUC|20514012637
RUC|20514024139
RUC|20514047856
RUC|20514073423
RUC|20514089346
RUC|20514121096
RUC|20514155403
RUC|20514163091
RUC|20514168301
RUC|20514174378
RUC|20514178527
RUC|20514183369
RUC|20514186465
RUC|20514188590
RUC|20514215589
RUC|20514222950
RUC|20514223174
RUC|20514255963
RUC|20514294608
RUC|20514328600
RUC|20514341886
RUC|20514357022
RUC|20514405442
RUC|20514423181
RUC|20514426105
RUC|20514443450
RUC|20514448338
RUC|20514453099
RUC|20514466239
RUC|20514469505
RUC|20514475491
RUC|20514477605
RUC|20514496227
RUC|20514497380
RUC|20514527475
RUC|20514534846
RUC|20514552585
RUC|20514561142
RUC|20514567264
RUC|20514630993
RUC|20514666912
RUC|20514687839
RUC|20514695424
RUC|20514720127
RUC|20514746941
RUC|20514775533
RUC|20514794244
RUC|20514816230
RUC|20514844951
RUC|20514875911
RUC|20514878421
RUC|20514883425
RUC|20514921378
RUC|20514928381
RUC|20514930521
RUC|20515021320
RUC|20515025155
RUC|20515041860
RUC|20515044290
RUC|20515058592
RUC|20515070703
RUC|20515089803
RUC|20515119214
RUC|20515156179
RUC|20515164601
RUC|20515166212
RUC|20515192132
RUC|20515206290
RUC|20515225677
RUC|20515228188
RUC|20515259491
RUC|20515266276
RUC|20515381024
RUC|20515394274
RUC|20515415450
RUC|20515422235
RUC|20515424521
RUC|20515432460
RUC|20515471015
RUC|20515476670
RUC|20515483706
RUC|20515488171
RUC|20515492284
RUC|20515499963
RUC|20515509861
RUC|20515523694
RUC|20515529111
RUC|20515534971
RUC|20515536168
RUC|20515560891
RUC|20515564455
RUC|20515578162
RUC|20515588800
RUC|20515602306
RUC|20515605151
RUC|20515613413
RUC|20515621190
RUC|20515681842
RUC|20515711008
RUC|20515712586
RUC|20515720252
RUC|20515726536
RUC|20515727699
RUC|20515734555
RUC|20515740369
RUC|20515801767
RUC|20515802658
RUC|20515805088
RUC|20515805835
RUC|20515879448
RUC|20515890760
RUC|20515920774
RUC|20515951572
RUC|20515971093
RUC|20516014084
RUC|20516020301
RUC|20516061830
RUC|20516082918
RUC|20516086239
RUC|20516094096
RUC|20516105985
RUC|20516117649
RUC|20516132958
RUC|20516135540
RUC|20516153441
RUC|20516172071
RUC|20516252341
RUC|20516285606
RUC|20516300338
RUC|20516327376
RUC|20516360748
RUC|20516370034
RUC|20516372754
RUC|20516377047
RUC|20516383951
RUC|20516410354
RUC|20516423413
RUC|20516456001
RUC|20516484803
RUC|20516486415
RUC|20516504413
RUC|20516508753
RUC|20516519879
RUC|20516519950
RUC|20516520371
RUC|20516524872
RUC|20516534088
RUC|20516560160
RUC|20516575272
RUC|20516609193
RUC|20516620324
RUC|20516626365
RUC|20516627094
RUC|20516666588
RUC|20516671743
RUC|20516683245
RUC|20516705311
RUC|20516705583
RUC|20516745453
RUC|20516763273
RUC|20516765489
RUC|20516770300
RUC|20516822202
RUC|20516829801
RUC|20516847531
RUC|20516849828
RUC|20516851997
RUC|20516869187
